Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
9240,UHS Primary Care Main Street,HOSP-EC,Hospital Extension Clinic,7/28/2011,507 Main Street,,Johnson City,New York,13790,6077638008,6077638019,,3,Broome,3,Central New York Regional Office,United Health Services Hospitals Inc. - Binghamton General Hospital,42,0303001H,United Health Services Hospitals Inc,Po Box 54o,,Johnson City,New York,13790,,,,,New York,,Not for Profit Corporation,42.115669,-75.967491,"(42.115669, -75.967491)"
9241,UHS Primary Care Owego,HOSP-EC,Hospital Extension Clinic,8/5/2011,42 West Main Street,,Owego,New York,13827,6077622260,6077622505,,53,Tioga,3,Central New York Regional Office,United Health Services Hospitals Inc. - Binghamton General Hospital,42,0303001H,United Health Services Hospitals Inc,Po Box 54o,,Johnson City,New York,13790,,,,,New York,,Not for Profit Corporation,42.099567,-76.270615,"(42.099567, -76.270615)"
9242,UHS Dermatology,HOSP-EC,Hospital Extension Clinic,8/5/2011,200 Front Street,,Vestal,New York,13903,6076581003,6076581006,,3,Broome,3,Central New York Regional Office,United Health Services Hospitals Inc. - Binghamton General Hospital,42,0303001H,United Health Services Hospitals Inc,Po Box 54o,,Johnson City,New York,13790,,,,,New York,,Not for Profit Corporation,42.084583,-76.056671,"(42.084583, -76.056671)"
9243,UHS Medical Group Orthopedics,HOSP-EC,Hospital Extension Clinic,8/5/2011,33 Mitchell Avenue,,Binghamton,New York,13903,6077712220,6077712225,,3,Broome,3,Central New York Regional Office,United Health Services Hospitals Inc. - Binghamton General Hospital,42,0303001H,United Health Services Hospitals Inc,Po Box 54o,,Johnson City,New York,13790,,,,,New York,,Not for Profit Corporation,42.08654,-75.914001,"(42.08654, -75.914001)"
9244,Mohawk Valley Endoscopy Center,DTC,Diagnostic and Treatment Center,9/1/2011,116 Business Park Drive,,Utica,New York,13502,3156247070,3153160377,,32,Oneida,3,Central New York Regional Office,,,3202208R,"Mohawk Valley EC, LLC",110 Business Park Drive,,Utica,New York,13502,,,,,New York,,LLC,43.090382,-75.285759,"(43.090382, -75.285759)"
9245,"River Renal Services, Inc",DTC,Diagnostic and Treatment Center,8/15/2011,462 First Avenue,Hospital Building 5 North,New York,New York,10016,2128390700,2128390800,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002196R,"River Renal Services, Inc",462 First Avenue,Hospital Bldg 5 North,New York,New York,10016,,,,,New York,,Business Corporation,40.739605,-73.976509,"(40.739605, -73.976509)"
9246,"Mount St. Mary's Ear, Nose and Throat Services",HOSP-EC,Hospital Extension Clinic,4/28/2011,6941 Elaine Drive,,Niagara Falls,New York,14304,7162822041,7162821266,,31,Niagara,1,Western Regional Office - Buffalo,Mount St Marys Hospital and Health Center,583,3121001H,"Catholic Health System, Inc.",144 Genesee Street,Seton Professional Building,Buffalo,New York,14203,Mount St Marys Hospital of Niagara Falls,5300 Military Road,,Lewiston,New York,14092,Business Corporation,43.0858,-78.944298,"(43.0858, -78.944298)"
9247,UHS Primary Care Endicott,HOSP-EC,Hospital Extension Clinic,9/6/2011,1302 Main Street,,Endicott,New York,13760,6077542323,6077541846,,3,Broome,3,Central New York Regional Office,United Health Services Hospitals Inc. - Binghamton General Hospital,42,0303001H,United Health Services Hospitals Inc,Po Box 54o,,Johnson City,New York,13790,,,,,New York,,Not for Profit Corporation,42.098923,-76.04731,"(42.098923, -76.04731)"
9248,Suffolk Hearing and Speech Center of Good Samaritan Hospital Medical Center,HOSP-EC,Hospital Extension Clinic,9/12/2011,369 East Main Street,,East Islip,New York,11730,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Good Samaritan Hospital Medical Center,925,5154001H,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,Good Samaritan Hospital Inc,1000 Montauk Highway,,West Islip,New York,11795,Not for Profit Corporation,40.734974,-73.173698,"(40.734974, -73.173698)"
9249,Strong Infusion Center at Highland Hospital,HOSP-EC,Hospital Extension Clinic,2/26/2010,1000 South Avenue,,Rochester,New York,14620,5853418113,5852755119,,27,Monroe,2,Western Regional Office - Rochester,Strong Memorial Hospital,413,2701005H,University of Rochester Inc,601 Elmwood Avenue,,Rochester,New York,14620,,,,,New York,,Not for Profit Corporation,43.135769,-77.607544,"(43.135769, -77.607544)"
9251,NSUH Imaging at Great Neck,HOSP-EC,Hospital Extension Clinic,9/27/2011,611 Northern Blvd,,Great Neck,New York,11021,5162333456,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,North Shore University Hospital,541,2951001H,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,North Shore University Hospital Inc,300 Community Drive,,Manhasset,New York,11030,Not for Profit Corporation,40.782249,-73.716301,"(40.782249, -73.716301)"
9252,Women's Premier Obstetrics,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/21/2011,25 Lake Street,,White Plains,New York,10603,9146997200,9146990837,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,Mt Vernon Neighborhood Health Center,1727,5903200R,Mt Vernon Neighborhood Health Center Inc,107 W 4th Street,,Mt Vernon,New York,10550,,,,,New York,,Not for Profit Corporation,41.037411,-73.7612,"(41.037411, -73.7612)"
9253,Morris Heights Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,6/20/2011,55-69 West Burnside Avenue,,Bronx,New York,10453,7184231207,7182946912,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,Morris Heights Health Center,1307,7000236R,Morris Heights Health Center Inc,70 West Burnside Ave,,Bronx,New York,10453,,,,,New York,,Not for Profit Corporation,40.85429,-73.909782,"(40.85429, -73.909782)"
9254,UHS Sleep and Neurodiagnostic Center,HOSP-EC,Hospital Extension Clinic,10/6/2011,93 Pennsylvania Avenue,,Binghamton,New York,13903,6077622048,6077233496,,3,Broome,3,Central New York Regional Office,United Health Services Hospitals Inc. - Binghamton General Hospital,42,0303001H,United Health Services Hospitals Inc,Po Box 54o,,Johnson City,New York,13790,,,,,New York,,Not for Profit Corporation,42.08371,-75.916679,"(42.08371, -75.916679)"
9255,Dialysis Clinic Inc,DTC-EC,Diagnostic and Treatment Center Extension Clinic,11/22/2011,176 Washington Avenue Extension,,Albany,New York,12203,,,,1,Albany,4,Capital District Regional Office,University Dialysis Center,4548,3301213R,"Dialysis Clinic, Inc","1633 Church Street, Suite 500",,Nashville,New York,37203,,,,,New York,,Not for Profit Corporation,42.699154,-73.851128,"(42.699154, -73.851128)"
9256,ODA Primary Health Care Network,DTC-EC,Diagnostic and Treatment Center Extension Clinic,8/4/2011,517 Park Avenue,,Brooklyn,New York,11205,7182604640,7182604646,,7095,Kings,5,Metropolitan Area Regional Office - New York City,"ODA Primary Health Care Network, Inc",845,7001254R,"ODA Primary Health Care Network, Inc.",128 Rutledge St,,Brooklyn,New York,11211,,,,,New York,,Not for Profit Corporation,40.69698,-73.955376,"(40.69698, -73.955376)"
9257,U.S. Renal Care Cheektowaga Dialysis Center,DTC,Diagnostic and Treatment Center,12/16/2011,2875 Union Road,,Cheektowaga,New York,14227,7166840276,,,14,Erie,1,Western Regional Office - Buffalo,,,1455203R,USRC Cheektowaga Inc,2400 Dallas Parkway,Suite 350,Plano,New York,75093,,,,,New York,,LLC,42.890629,-78.754417,"(42.890629, -78.754417)"
9258,U.S. Renal Care Tonawanda Dialysis,DTC,Diagnostic and Treatment Center,11/10/2011,3161 Eggert Road,,Tonawanda,New York,14150,7168320159,,,14,Erie,1,Western Regional Office - Buffalo,,,1472200R,"USRC Tonawanda, Inc",2400 Dallas Parkway,Suite 350,Plano,New York,75093,,,,,New York,,LLC,42.997509,-78.850815,"(42.997509, -78.850815)"
9259,Springville Primary Care Center,HOSP-EC,Hospital Extension Clinic,7/28/2011,27 Franklin Street,,Springville,New York,14141,,,,14,Erie,1,Western Regional Office - Buffalo,Mercy Hospital of Buffalo,213,1401008H,"Catholic Health System, Inc.",144 Genesee Street,Seton Professional Building,Buffalo,New York,14203,Mercy Hospital of Buffalo Inc,565 Abbott Road,,Buffalo,New York,14220,Business Corporation,42.509262,-78.664352,"(42.509262, -78.664352)"
9261,NYU Langone Initiative for Women with Disabilities,HOSP-EC,Hospital Extension Clinic,10/24/2011,359 Second Avenue,,New York,New York,10010,2125986429,2125986512,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.736511,-73.981987,"(40.736511, -73.981987)"
9262,NYU Langone Ambulatory Care Services,HOSP-EC,Hospital Extension Clinic,12/20/2011,324 East 23rd Street,,New York,New York,10010,2125986154,2125986186,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.73735,-73.979767,"(40.73735, -73.979767)"
9263,Griffiss Surgery Center,DTC,Diagnostic and Treatment Center,1/3/2012,105 Dart Circle,,Rome,New York,13441,3155335747,3155335881,,32,Oneida,3,Central New York Regional Office,,,3201201R,"Griffiss EC, LLC",105 Dart Circle,,Rome,New York,13441,,,,,New York,,LLC,43.209602,-75.413391,"(43.209602, -75.413391)"
9265,UHS Primary Care Upper Front Street,HOSP-EC,Hospital Extension Clinic,11/4/2011,1290 Upper Front Street,,Binghamton,New York,13901,6077223417,6077718282,,3,Broome,3,Central New York Regional Office,United Health Services Hospitals Inc. - Binghamton General Hospital,42,0303001H,United Health Services Hospitals Inc,Po Box 54o,,Johnson City,New York,13790,,,,,New York,,Not for Profit Corporation,42.159592,-75.895233,"(42.159592, -75.895233)"
9266,CHN - Tremont,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/18/2011,4215 Third Avenue,,Bronx,New York,10457,7182945891,7182942468,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.846844,-73.896172,"(40.846844, -73.896172)"
9267,UHS Primary Care - Greene,HOSP-EC,Hospital Extension Clinic,11/4/2011,15 Birdsall Street,,Greene,New York,13778,6076564115,6076569553,,8,Chenango,3,Central New York Regional Office,United Health Services Hospitals Inc. - Binghamton General Hospital,42,0303001H,United Health Services Hospitals Inc,Po Box 54o,,Johnson City,New York,13790,,,,,New York,,Not for Profit Corporation,42.332481,-75.772125,"(42.332481, -75.772125)"
9268,Neighborhood Health Center Mattina,DTC-EC,Diagnostic and Treatment Center Extension Clinic,11/8/2011,300 Niagara Street,,Buffalo,New York,14201,7168752904,,,14,Erie,1,Western Regional Office - Buffalo,Northwest Buffalo Community Health Care Center,3770,1401219R,"Northwest Buffalo Community Health Care Center, Inc",155 Lawn Avenue,,Buffalo,New York,14207,,,,,New York,,Not for Profit Corporation,42.892193,-78.883812,"(42.892193, -78.883812)"
9269,Shining Star Home Health Care,CHHA,Certified Home Health Agency,1/17/2012,5922 18th Avenue,,Brooklyn,New York,11204,7184354700,7184354775,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001638,"Shining Star Home Care, LLC",5922 18th Avenue,,Brooklyn,New York,11204,,,,,New York,,LLC,40.622318,-73.987366,"(40.622318, -73.987366)"
9271,Ponce de Leon Elementary School/PS 161,,School Based Diagnostic and Treatment Center Extension Clinic,11/21/2011,628 Tinton Avenue,,Bronx,New York,10459,3474077103,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,Urban Health Plan Inc,1205,7000225R,Urban Health Plan Inc,1070 Southern Boulevard,,Bronx,New York,10459,,,,,New York,,Not for Profit Corporation,40.814877,-73.905464,"(40.814877, -73.905464)"
9272,John F. Kennedy Education Campus,HOSP-SB,School Based Hospital Extension Clinic,11/29/2011,99 Terrace View Avenue,,Bronx,New York,10463,2123046076,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,New York Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York & Presbyterian Hospitals Inc,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.876953,-73.912514,"(40.876953, -73.912514)"
9273,Mott Haven Campus,HOSP-SB,School Based Hospital Extension Clinic,9/21/2011,730 Concourse Village West,,Bronx,New York,10451,7186964070,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,Montefiore Medical Center - Henry & Lucy Moses Div,1169,7000006H,"Montefiore Health System, Inc",111 East 210th Street,,Bronx,New York,10467,Montefiore Medical Center,111 East 210th Street,,Bronx,New York,10467,Not for Profit Corporation,40.822781,-73.923477,"(40.822781, -73.923477)"
9274,"Manhattan Endoscopy Center, LLC",DTC,Diagnostic and Treatment Center,12/5/2011,535 5th Avenue,,New York,New York,10017,2126822828,2125571307,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002800R,"Manhattan Endoscopy Center, LLC",535 5th Avenue,,New York,New York,10017,,,,,New York,,LLC,40.754951,-73.979721,"(40.754951, -73.979721)"
9275,Mount Sinai Downtown Chelsea Center,HOSP-EC,Hospital Extension Clinic,6/3/2010,325 West 15th Street,,New York,New York,10011,2123671734,2123671703,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,Not for Profit Corporation,40.741028,-74.003242,"(40.741028, -74.003242)"
9276,Unadilla Valley Central School,HOSP-SB,School Based Hospital Extension Clinic,2/1/2012,PO Box F,4238 State Highway 8,New Berlin,New York,13411,6077469332,,,8,Chenango,3,Central New York Regional Office,Mary Imogene Bassett Hospital,746,3824000H,Bassett Healthcare Network,1 Atwell Road,,Cooperstown,New York,13326,Mary Imogene Bassett Hospital Inc,Atwell Road,,Cooperstown,New York,13326,Not for Profit Corporation,42.6329,-75.316498,"(42.6329, -75.316498)"
9277,BIMC Geriatrics Senior Health Center,HOSP-EC,Hospital Extension Clinic,5/29/2010,275 Eighth Avenue,,New York,New York,10011,2124638305,2124630952,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,Not for Profit Corporation,40.746037,-73.998009,"(40.746037, -73.998009)"
9278,William Howard Taft High School,HOSP-SB,School Based Hospital Extension Clinic,9/17/2010,240 East 172nd Street,Room B100,Bronx,New York,10457,7186964070,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,Montefiore Medical Center - Henry & Lucy Moses Div,1169,7000006H,"Montefiore Health System, Inc",111 East 210th Street,,Bronx,New York,10467,Montefiore Medical Center,111 East 210th Street,,Bronx,New York,10467,Not for Profit Corporation,40.840389,-73.91098,"(40.840389, -73.91098)"
9280,ENMG at Elizabeth Drive,HOSP-EC,Hospital Extension Clinic,12/22/2008,55 Elizabeth Drive,,Lockport,New York,14094,7165145700,7165145549,,31,Niagara,1,Western Regional Office - Buffalo,Eastern Niagara Hospital - Lockport Division,565,3101000H,Eastern Niagara Hospital,521 East Avenue,,Lockport,New York,14094,,,,,New York,,Not for Profit Corporation,43.15477,-78.66655,"(43.15477, -78.66655)"
9281,U.S. Renal Care Williamsville Dialysis Center,DTC,Diagnostic and Treatment Center,1/20/2012,7864 Transit Road,,Williamsville,New York,14221,7166341841,,,14,Erie,1,Western Regional Office - Buffalo,,,1421203R,"USRC Williamsville, Inc",2400 Dallas Parkway,,Plano,New York,75093,,,,,New York,,Business Corporation,42.98333,-78.697006,"(42.98333, -78.697006)"
9283,The Turning Point Program,HOSP-EC,Hospital Extension Clinic,6/20/2011,201 South Avenue,,Poughkeepsie,New York,12601,8454318117,8454853762,,13,Dutchess,6,Metropolitan Area Regional Office - New Rochelle,Mid-Hudson Valley Division of Westchester Medical Center,180,5957001H,Westchester County Health Care Corporation,148 Martine Avenue,,White Plains,New York,10601,,,,,New York,,County,41.691441,-73.931345,"(41.691441, -73.931345)"
9285,Banana Kelly High School,,School Based Diagnostic and Treatment Center Extension Clinic,1/7/2011,965 Longwood Avenue,,Bronx,New York,10459,7184831240,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,Morris Heights Health Center,1307,7000236R,Morris Heights Health Center Inc,70 West Burnside Ave,,Bronx,New York,10453,,,,,New York,,Not for Profit Corporation,40.817219,-73.897606,"(40.817219, -73.897606)"
9287,Carthage Middle School,,School Based Primary Care Hospital - Critical Access Extension Clinic,9/8/2008,21986 Cole Road,,Carthage,New York,13619,3154931000,,,22,Jefferson,3,Central New York Regional Office,Carthage Area Hospital Inc,379,2238700C,Carthage Area Hospital Inc,West Street Rd,,Carthage,New York,13619,,,,,New York,,Not for Profit Corporation,43.988304,-75.644897,"(43.988304, -75.644897)"
9288,Fishkill Dialysis Center,DTC,Diagnostic and Treatment Center,12/2/2011,60 Merritt Boulevard,,Fishkill,New York,12524,8454401280,8454401282,,13,Dutchess,6,Metropolitan Area Regional Office - New Rochelle,,,1320201R,"Fishkill Dialysis Center, LLC",60 Merritt Boulevard,,Fishkill,New York,12524,,,,,New York,,LLC,41.532356,-73.887177,"(41.532356, -73.887177)"
9289,FSLH - Hamilton Dialysis Unit,HOSP-EC,Hospital Extension Clinic,2/8/2012,10 Eaton Street,,Hamilton,New York,13346,3158242513,3158242639,,26,Madison,3,Central New York Regional Office,Faxton-St Lukes Healthcare St Lukes Division,599,3202003H,Mohawk Valley Health System,1656 Champlin Ave,,Utica,New York,13502,Faxton-St Lukes Healthcare,1656 Champlin Avenue,,New Hartford,New York,13503,Not for Profit Corporation,42.827072,-75.546165,"(42.827072, -75.546165)"
